path,parent_path,plant_id,type,latitude,longitude,manufacturer,model,description,downstream_power
MOR.PS20.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS20.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS21.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS21.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS22.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS22.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS23.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS23.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS24.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS24.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS25.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS25.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS26.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS26.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS27.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS27.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS28.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS28.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS01.I001.N01.L1CB01,MOR.PS01.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I001.N01.L1CB02,MOR.PS01.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I001.N01.L1CB03,MOR.PS01.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I001.N02.L1CB01,MOR.PS01.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS01.I001.N02.L1CB02,MOR.PS01.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I001.N02.L1CB03,MOR.PS01.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I001.N03.L1CB01,MOR.PS01.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I001.N03.L1CB02,MOR.PS01.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I001.N03.L1CB03,MOR.PS01.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I001.N04.L1CB01,MOR.PS01.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS01.I001.N04.L1CB02,MOR.PS01.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I001.N04.L1CB03,MOR.PS01.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I002.N01.L1CB01,MOR.PS01.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I002.N01.L1CB02,MOR.PS01.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I002.N01.L1CB03,MOR.PS01.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I002.N02.L1CB01,MOR.PS01.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS01.I002.N02.L1CB02,MOR.PS01.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I002.N02.L1CB03,MOR.PS01.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I002.N03.L1CB01,MOR.PS01.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I002.N03.L1CB02,MOR.PS01.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I002.N03.L1CB03,MOR.PS01.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I002.N04.L1CB01,MOR.PS01.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS01.I002.N04.L1CB02,MOR.PS01.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS01.I002.N04.L1CB03,MOR.PS01.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I001.N01.L1CB01,MOR.PS02.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I001.N01.L1CB02,MOR.PS02.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I001.N01.L1CB03,MOR.PS02.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I001.N02.L1CB01,MOR.PS02.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS02.I001.N02.L1CB02,MOR.PS02.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I001.N02.L1CB03,MOR.PS02.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I001.N03.L1CB01,MOR.PS02.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I001.N03.L1CB02,MOR.PS02.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I001.N03.L1CB03,MOR.PS02.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I001.N04.L1CB01,MOR.PS02.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS02.I001.N04.L1CB02,MOR.PS02.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I001.N04.L1CB03,MOR.PS02.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I002.N01.L1CB01,MOR.PS02.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I002.N01.L1CB02,MOR.PS02.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I002.N01.L1CB03,MOR.PS02.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I002.N02.L1CB01,MOR.PS02.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS02.I002.N02.L1CB02,MOR.PS02.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I002.N02.L1CB03,MOR.PS02.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I002.N03.L1CB01,MOR.PS02.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I002.N03.L1CB02,MOR.PS02.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I002.N03.L1CB03,MOR.PS02.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I002.N04.L1CB01,MOR.PS02.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS02.I002.N04.L1CB02,MOR.PS02.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS02.I002.N04.L1CB03,MOR.PS02.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I001.N01.L1CB01,MOR.PS03.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I001.N01.L1CB02,MOR.PS03.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I001.N01.L1CB03,MOR.PS03.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I001.N02.L1CB01,MOR.PS03.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS03.I001.N02.L1CB02,MOR.PS03.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I001.N02.L1CB03,MOR.PS03.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I001.N03.L1CB01,MOR.PS03.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I001.N03.L1CB02,MOR.PS03.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I001.N03.L1CB03,MOR.PS03.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I001.N04.L1CB01,MOR.PS03.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS03.I001.N04.L1CB02,MOR.PS03.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I001.N04.L1CB03,MOR.PS03.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I002.N01.L1CB01,MOR.PS03.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I002.N01.L1CB02,MOR.PS03.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I002.N01.L1CB03,MOR.PS03.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I002.N02.L1CB01,MOR.PS03.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS03.I002.N02.L1CB02,MOR.PS03.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I002.N02.L1CB03,MOR.PS03.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I002.N03.L1CB01,MOR.PS03.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I002.N03.L1CB02,MOR.PS03.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I002.N03.L1CB03,MOR.PS03.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I002.N04.L1CB01,MOR.PS03.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS03.I002.N04.L1CB02,MOR.PS03.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS03.I002.N04.L1CB03,MOR.PS03.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I001.N01.L1CB01,MOR.PS04.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I001.N01.L1CB02,MOR.PS04.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I001.N01.L1CB03,MOR.PS04.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I001.N02.L1CB01,MOR.PS04.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS04.I001.N02.L1CB02,MOR.PS04.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I001.N02.L1CB03,MOR.PS04.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I001.N03.L1CB01,MOR.PS04.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I001.N03.L1CB02,MOR.PS04.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I001.N03.L1CB03,MOR.PS04.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I001.N04.L1CB01,MOR.PS04.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS04.I001.N04.L1CB02,MOR.PS04.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I001.N04.L1CB03,MOR.PS04.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I002.N01.L1CB01,MOR.PS04.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I002.N01.L1CB02,MOR.PS04.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I002.N01.L1CB03,MOR.PS04.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I002.N02.L1CB01,MOR.PS04.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS04.I002.N02.L1CB02,MOR.PS04.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I002.N02.L1CB03,MOR.PS04.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I002.N03.L1CB01,MOR.PS04.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I002.N03.L1CB02,MOR.PS04.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I002.N03.L1CB03,MOR.PS04.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I002.N04.L1CB01,MOR.PS04.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS04.I002.N04.L1CB02,MOR.PS04.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS04.I002.N04.L1CB03,MOR.PS04.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I001.N01.L1CB01,MOR.PS05.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I001.N01.L1CB02,MOR.PS05.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I001.N01.L1CB03,MOR.PS05.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I001.N02.L1CB01,MOR.PS05.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS05.I001.N02.L1CB02,MOR.PS05.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I001.N02.L1CB03,MOR.PS05.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I001.N03.L1CB01,MOR.PS05.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I001.N03.L1CB02,MOR.PS05.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I001.N03.L1CB03,MOR.PS05.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I001.N04.L1CB01,MOR.PS05.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS05.I001.N04.L1CB02,MOR.PS05.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I001.N04.L1CB03,MOR.PS05.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I002.N01.L1CB01,MOR.PS05.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I002.N01.L1CB02,MOR.PS05.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I002.N01.L1CB03,MOR.PS05.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I002.N02.L1CB01,MOR.PS05.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS05.I002.N02.L1CB02,MOR.PS05.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I002.N02.L1CB03,MOR.PS05.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I002.N03.L1CB01,MOR.PS05.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I002.N03.L1CB02,MOR.PS05.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I002.N03.L1CB03,MOR.PS05.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I002.N04.L1CB01,MOR.PS05.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS05.I002.N04.L1CB02,MOR.PS05.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS05.I002.N04.L1CB03,MOR.PS05.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I001.N01.L1CB01,MOR.PS06.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I001.N01.L1CB02,MOR.PS06.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I001.N01.L1CB03,MOR.PS06.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I001.N02.L1CB01,MOR.PS06.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS06.I001.N02.L1CB02,MOR.PS06.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I001.N02.L1CB03,MOR.PS06.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I001.N03.L1CB01,MOR.PS06.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I001.N03.L1CB02,MOR.PS06.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I001.N03.L1CB03,MOR.PS06.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I001.N04.L1CB01,MOR.PS06.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS06.I001.N04.L1CB02,MOR.PS06.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I001.N04.L1CB03,MOR.PS06.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I002.N01.L1CB01,MOR.PS06.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I002.N01.L1CB02,MOR.PS06.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I002.N01.L1CB03,MOR.PS06.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I002.N02.L1CB01,MOR.PS06.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS06.I002.N02.L1CB02,MOR.PS06.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I002.N02.L1CB03,MOR.PS06.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I002.N03.L1CB01,MOR.PS06.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I002.N03.L1CB02,MOR.PS06.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I002.N03.L1CB03,MOR.PS06.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I002.N04.L1CB01,MOR.PS06.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS06.I002.N04.L1CB02,MOR.PS06.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS06.I002.N04.L1CB03,MOR.PS06.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I001.N01.L1CB01,MOR.PS07.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I001.N01.L1CB02,MOR.PS07.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I001.N01.L1CB03,MOR.PS07.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I001.N02.L1CB01,MOR.PS07.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS07.I001.N02.L1CB02,MOR.PS07.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I001.N02.L1CB03,MOR.PS07.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I001.N03.L1CB01,MOR.PS07.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I001.N03.L1CB02,MOR.PS07.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I001.N03.L1CB03,MOR.PS07.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I001.N04.L1CB01,MOR.PS07.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS07.I001.N04.L1CB02,MOR.PS07.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I001.N04.L1CB03,MOR.PS07.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I002.N01.L1CB01,MOR.PS07.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I002.N01.L1CB02,MOR.PS07.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I002.N01.L1CB03,MOR.PS07.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I002.N02.L1CB01,MOR.PS07.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS07.I002.N02.L1CB02,MOR.PS07.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I002.N02.L1CB03,MOR.PS07.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I002.N03.L1CB01,MOR.PS07.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I002.N03.L1CB02,MOR.PS07.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I002.N03.L1CB03,MOR.PS07.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I002.N04.L1CB01,MOR.PS07.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,126.0
MOR.PS07.I002.N04.L1CB02,MOR.PS07.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS07.I002.N04.L1CB03,MOR.PS07.I002,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS08.I001.N01.L1CB01,MOR.PS08.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS08.I001.N01.L1CB02,MOR.PS08.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS08.I001.N01.L1CB03,MOR.PS08.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS08.I001.N02.L1CB01,MOR.PS08.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,119.2
MOR.PS08.I001.N02.L1CB02,MOR.PS08.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS08.I001.N02.L1CB03,MOR.PS08.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS08.I001.N03.L1CB01,MOR.PS08.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
MOR.PS08.I001.N03.L1CB02,MOR.PS08.I001,13,Combiner_Box_L1,-29.56228,148.86192,,,,100.8
