asset_id,provider,signal_name,provider_signal_path
71227,isotrol,Setpoint,MOR.IM021.Setpoint_Pac_5M
71227,isotrol,Act_Energy_D,MOR.IM021.Act_Energy_D_5M
71228,isotrol,Setpoint,MOR.IM022.Setpoint_Pac_5M
71228,isotrol,Act_Energy_D,MOR.IM022.Act_Energy_D_5M
71229,isotrol,Setpoint,MOR.IM023.Setpoint_Pac_5M
71229,isotrol,Act_Energy_D,MOR.IM023.Act_Energy_D_5M
71230,isotrol,Setpoint,MOR.IM024.Setpoint_Pac_5M
71230,isotrol,Act_Energy_D,MOR.IM024.Act_Energy_D_5M
71231,isotrol,Setpoint,MOR.IM025.Setpoint_Pac_5M
71231,isotrol,Act_Energy_D,MOR.IM025.Act_Energy_D_5M
71232,isotrol,Setpoint,MOR.IM026.Setpoint_Pac_5M
71232,isotrol,Act_Energy_D,MOR.IM026.Act_Energy_D_5M
71233,isotrol,Act_Energy_D,MOR.IM027.Act_Energy_D_5M
71233,isotrol,Setpoint,MOR.IM027.Setpoint_Pac_5M
71234,isotrol,Setpoint,MOR.IM028.Setpoint_Pac_5M
71234,isotrol,Act_Energy_D,MOR.IM028.Act_Energy_D_5M
71235,isotrol,Act_Energy_D,MOR.IM029.Act_Energy_D_5M
71235,isotrol,Setpoint,MOR.IM029.Setpoint_Pac_5M
71236,isotrol,Act_Energy_D,MOR.IM030.Act_Energy_D_5M
71236,isotrol,Setpoint,MOR.IM030.Setpoint_Pac_5M
71237,isotrol,Setpoint,MOR.IM031.Setpoint_Pac_5M
71237,isotrol,Act_Energy_D,MOR.IM031.Act_Energy_D_5M
71238,isotrol,Act_Energy_D,MOR.IM032.Act_Energy_D_5M
71238,isotrol,Setpoint,MOR.IM032.Setpoint_Pac_5M
71239,isotrol,Act_Energy_D,MOR.IM033.Act_Energy_D_5M
71239,isotrol,Setpoint,MOR.IM033.Setpoint_Pac_5M
71240,isotrol,Act_Energy_D,MOR.IM034.Act_Energy_D_5M
71240,isotrol,Setpoint,MOR.IM034.Setpoint_Pac_5M
71241,isotrol,Act_Energy_D,MOR.IM035.Act_Energy_D_5M
71241,isotrol,Setpoint,MOR.IM035.Setpoint_Pac_5M
71242,isotrol,Setpoint,MOR.IM036.Setpoint_Pac_5M
71242,isotrol,Act_Energy_D,MOR.IM036.Act_Energy_D_5M
71243,isotrol,Act_Energy_D,MOR.IM037.Act_Energy_D_5M
71243,isotrol,Setpoint,MOR.IM037.Setpoint_Pac_5M
71244,isotrol,Setpoint,MOR.IM038.Setpoint_Pac_5M
71244,isotrol,Act_Energy_D,MOR.IM038.Act_Energy_D_5M
71245,isotrol,Act_Energy_D,MOR.IM039.Act_Energy_D_5M
71245,isotrol,Setpoint,MOR.IM039.Setpoint_Pac_5M
71246,isotrol,Setpoint,MOR.IM040.Setpoint_Pac_5M
71246,isotrol,Act_Energy_D,MOR.IM040.Act_Energy_D_5M
71247,isotrol,Setpoint,MOR.IM041.Setpoint_Pac_5M
71247,isotrol,Act_Energy_D,MOR.IM041.Act_Energy_D_5M
71248,isotrol,Setpoint,MOR.IM042.Setpoint_Pac_5M
71248,isotrol,Act_Energy_D,MOR.IM042.Act_Energy_D_5M
71249,isotrol,Act_Energy_D,MOR.IM043.Act_Energy_D_5M
71249,isotrol,Setpoint,MOR.IM043.Setpoint_Pac_5M
71250,isotrol,Setpoint,MOR.IM044.Setpoint_Pac_5M
71250,isotrol,Act_Energy_D,MOR.IM044.Act_Energy_D_5M
71251,isotrol,Setpoint,MOR.IM045.Setpoint_Pac_5M
71251,isotrol,Act_Energy_D,MOR.IM045.Act_Energy_D_5M
71252,isotrol,Setpoint,MOR.IM046.Setpoint_Pac_5M
71252,isotrol,Act_Energy_D,MOR.IM046.Act_Energy_D_5M
71253,isotrol,Setpoint,MOR.IM047.Setpoint_Pac_5M
71253,isotrol,Act_Energy_D,MOR.IM047.Act_Energy_D_5M
71254,isotrol,Setpoint,MOR.IM048.Setpoint_Pac_5M
71254,isotrol,Act_Energy_D,MOR.IM048.Act_Energy_D_5M
71255,isotrol,Setpoint,MOR.IM049.Setpoint_Pac_5M
71255,isotrol,Act_Energy_D,MOR.IM049.Act_Energy_D_5M
71256,isotrol,Setpoint,MOR.IM050.Setpoint_Pac_5M
71256,isotrol,Act_Energy_D,MOR.IM050.Act_Energy_D_5M
71257,isotrol,Act_Energy_D,MOR.IM051.Act_Energy_D_5M
71257,isotrol,Setpoint,MOR.IM051.Setpoint_Pac_5M
71258,isotrol,Setpoint,MOR.IM052.Setpoint_Pac_5M
71258,isotrol,Act_Energy_D,MOR.IM052.Act_Energy_D_5M
71259,isotrol,Setpoint,MOR.IM053.Setpoint_Pac_5M
71259,isotrol,Act_Energy_D,MOR.IM053.Act_Energy_D_5M
71260,isotrol,Setpoint,MOR.IM054.Setpoint_Pac_5M
71260,isotrol,Act_Energy_D,MOR.IM054.Act_Energy_D_5M
71261,isotrol,Setpoint,MOR.IM055.Setpoint_Pac_5M
71261,isotrol,Act_Energy_D,MOR.IM055.Act_Energy_D_5M
71262,isotrol,Act_Energy_D,MOR.IM056.Act_Energy_D_5M
71262,isotrol,Setpoint,MOR.IM056.Setpoint_Pac_5M
