asset_id,provider,signal_name,provider_signal_path
83139,isotrol,Trk_Inclin,MOR.M0033.Trk_Inclin_5M
83139,isotrol,Trk_Inclin_SetPoint,MOR.M0033.Trk_Inclin_SetPoint_5M
83140,isotrol,Trk_Inclin_SetPoint,MOR.M0034.Trk_Inclin_SetPoint_5M
83140,isotrol,Trk_Inclin,MOR.M0034.Trk_Inclin_5M
83141,isotrol,Trk_Inclin,MOR.M0035.Trk_Inclin_5M
83141,isotrol,Trk_Inclin_SetPoint,MOR.M0035.Trk_Inclin_SetPoint_5M
83142,isotrol,Trk_Inclin_SetPoint,MOR.M0036.Trk_Inclin_SetPoint_5M
83142,isotrol,Trk_Inclin,MOR.M0036.Trk_Inclin_5M
83143,isotrol,Trk_Inclin,MOR.M0037.Trk_Inclin_5M
83143,isotrol,Trk_Inclin_SetPoint,MOR.M0037.Trk_Inclin_SetPoint_5M
83144,isotrol,Trk_Inclin,MOR.M0038.Trk_Inclin_5M
83144,isotrol,Trk_Inclin_SetPoint,MOR.M0038.Trk_Inclin_SetPoint_5M
83145,isotrol,Trk_Inclin_SetPoint,MOR.M0039.Trk_Inclin_SetPoint_5M
83145,isotrol,Trk_Inclin,MOR.M0039.Trk_Inclin_5M
83146,isotrol,Trk_Inclin,MOR.M0040.Trk_Inclin_5M
83146,isotrol,Trk_Inclin_SetPoint,MOR.M0040.Trk_Inclin_SetPoint_5M
83147,isotrol,Trk_Inclin_SetPoint,MOR.M0041.Trk_Inclin_SetPoint_5M
83147,isotrol,Trk_Inclin,MOR.M0041.Trk_Inclin_5M
83148,isotrol,Trk_Inclin,MOR.M0042.Trk_Inclin_5M
83148,isotrol,Trk_Inclin_SetPoint,MOR.M0042.Trk_Inclin_SetPoint_5M
83149,isotrol,Trk_Inclin,MOR.M0043.Trk_Inclin_5M
83149,isotrol,Trk_Inclin_SetPoint,MOR.M0043.Trk_Inclin_SetPoint_5M
83150,isotrol,Trk_Inclin,MOR.M0044.Trk_Inclin_5M
83150,isotrol,Trk_Inclin_SetPoint,MOR.M0044.Trk_Inclin_SetPoint_5M
83151,isotrol,Trk_Inclin,MOR.M0045.Trk_Inclin_5M
83151,isotrol,Trk_Inclin_SetPoint,MOR.M0045.Trk_Inclin_SetPoint_5M
83152,isotrol,Trk_Inclin,MOR.M0046.Trk_Inclin_5M
83152,isotrol,Trk_Inclin_SetPoint,MOR.M0046.Trk_Inclin_SetPoint_5M
83153,isotrol,Trk_Inclin,MOR.M0047.Trk_Inclin_5M
83153,isotrol,Trk_Inclin_SetPoint,MOR.M0047.Trk_Inclin_SetPoint_5M
83154,isotrol,Trk_Inclin_SetPoint,MOR.M0048.Trk_Inclin_SetPoint_5M
83154,isotrol,Trk_Inclin,MOR.M0048.Trk_Inclin_5M
