path,parent_path,plant_id,type,latitude,longitude,manufacturer,model,description,downstream_power
GOO.PS07.I001.L1CB32,GOO.PS07.I001,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
GOO.PS07.I002.L1CB01,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,123.132
GOO.PS07.I002.L1CB03,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,153.915
GOO.PS07.I002.L1CB04,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
GOO.PS07.I002.L1CB05,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
GOO.PS07.I002.L1CB06,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
GOO.PS07.I002.L1CB07,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
GOO.PS07.I002.L1CB08,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
GOO.PS07.I002.L1CB09,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
GOO.PS07.I002.L1CB10,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
GOO.PS07.I002.L1CB11,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
GOO.PS07.I002.L1CB12,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
GOO.PS07.I002.L1CB13,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
GOO.PS07.I002.L1CB14,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
GOO.PS07.I002.L1CB15,GOO.PS07.I002,12,Combiner_Box_L1,-33.14513,148.16724,,,,184.698
