path,parent_path,plant_id,type,latitude,longitude,manufacturer,model,description,downstream_power
LSF.PS02.I003.L1CB04,LSF.PS02.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS02.I003.L1CB05,LSF.PS02.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS03.I001.L1CB01,LSF.PS03.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS03.I001.L1CB02,LSF.PS03.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS03.I001.L1CB03,LSF.PS03.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS03.I001.L1CB04,LSF.PS03.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS03.I001.L1CB05,LSF.PS03.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS03.I002.L1CB01,LSF.PS03.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS03.I002.L1CB02,LSF.PS03.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS03.I002.L1CB03,LSF.PS03.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS03.I002.L1CB04,LSF.PS03.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS03.I002.L1CB05,LSF.PS03.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS03.I002.L1CB06,LSF.PS03.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,144.0
LSF.PS03.I003.L1CB01,LSF.PS03.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS03.I003.L1CB02,LSF.PS03.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS03.I003.L1CB03,LSF.PS03.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS03.I003.L1CB04,LSF.PS03.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS03.I003.L1CB05,LSF.PS03.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS04.I001.L1CB01,LSF.PS04.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS04.I001.L1CB02,LSF.PS04.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS04.I001.L1CB03,LSF.PS04.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS04.I001.L1CB04,LSF.PS04.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS04.I001.L1CB05,LSF.PS04.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS04.I002.L1CB01,LSF.PS04.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS04.I002.L1CB02,LSF.PS04.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS04.I002.L1CB03,LSF.PS04.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS04.I002.L1CB04,LSF.PS04.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS04.I002.L1CB05,LSF.PS04.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,144.0
LSF.PS04.I002.L1CB06,LSF.PS04.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS04.I003.L1CB01,LSF.PS04.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS04.I003.L1CB02,LSF.PS04.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS04.I003.L1CB03,LSF.PS04.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS04.I003.L1CB04,LSF.PS04.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS04.I003.L1CB05,LSF.PS04.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS05.I001.L1CB01,LSF.PS05.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS05.I001.L1CB02,LSF.PS05.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS05.I001.L1CB03,LSF.PS05.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS05.I001.L1CB04,LSF.PS05.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS05.I001.L1CB05,LSF.PS05.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS05.I001.L1CB06,LSF.PS05.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,144.0
LSF.PS05.I002.L1CB01,LSF.PS05.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS05.I002.L1CB02,LSF.PS05.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS05.I002.L1CB03,LSF.PS05.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS05.I002.L1CB04,LSF.PS05.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS05.I002.L1CB05,LSF.PS05.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS05.I003.L1CB01,LSF.PS05.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS05.I003.L1CB02,LSF.PS05.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS05.I003.L1CB03,LSF.PS05.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS05.I003.L1CB04,LSF.PS05.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS05.I003.L1CB05,LSF.PS05.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS05.I003.L1CB06,LSF.PS05.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,144.0
LSF.PS06.I001.L1CB01,LSF.PS06.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS06.I001.L1CB02,LSF.PS06.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS06.I001.L1CB03,LSF.PS06.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS06.I001.L1CB04,LSF.PS06.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS06.I001.L1CB05,LSF.PS06.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS06.I002.L1CB01,LSF.PS06.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS06.I002.L1CB02,LSF.PS06.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS06.I002.L1CB03,LSF.PS06.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS06.I002.L1CB04,LSF.PS06.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS06.I002.L1CB05,LSF.PS06.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS06.I002.L1CB06,LSF.PS06.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,144.0
LSF.PS06.I003.L1CB01,LSF.PS06.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS06.I003.L1CB02,LSF.PS06.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS06.I003.L1CB03,LSF.PS06.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS06.I003.L1CB04,LSF.PS06.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS06.I003.L1CB05,LSF.PS06.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS07.I001.L1CB01,LSF.PS07.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,230.4
LSF.PS07.I001.L1CB02,LSF.PS07.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS07.I001.L1CB03,LSF.PS07.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS07.I001.L1CB04,LSF.PS07.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS07.I001.L1CB05,LSF.PS07.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS07.I001.L1CB06,LSF.PS07.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,172.8
LSF.PS07.I002.L1CB01,LSF.PS07.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS07.I002.L1CB02,LSF.PS07.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS07.I002.L1CB03,LSF.PS07.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS07.I002.L1CB04,LSF.PS07.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS07.I002.L1CB05,LSF.PS07.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS07.I002.L1CB06,LSF.PS07.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,172.8
LSF.PS07.I003.L1CB01,LSF.PS07.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS07.I003.L1CB02,LSF.PS07.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS07.I003.L1CB03,LSF.PS07.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS07.I003.L1CB04,LSF.PS07.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS07.I003.L1CB05,LSF.PS07.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS07.I003.L1CB06,LSF.PS07.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,144.0
LSF.PS08.I001.L1CB01,LSF.PS08.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS08.I001.L1CB02,LSF.PS08.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS08.I001.L1CB03,LSF.PS08.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS08.I001.L1CB04,LSF.PS08.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS08.I001.L1CB05,LSF.PS08.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS08.I002.L1CB01,LSF.PS08.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,259.2
LSF.PS08.I002.L1CB02,LSF.PS08.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS08.I002.L1CB03,LSF.PS08.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS08.I002.L1CB04,LSF.PS08.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,259.2
LSF.PS08.I002.L1CB05,LSF.PS08.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS08.I002.L1CB06,LSF.PS08.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS08.I003.L1CB01,LSF.PS08.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS08.I003.L1CB02,LSF.PS08.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS08.I003.L1CB03,LSF.PS08.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS08.I003.L1CB04,LSF.PS08.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS08.I003.L1CB05,LSF.PS08.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS08.I003.L1CB06,LSF.PS08.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,144.0
LSF.PS09.I001.L1CB01,LSF.PS09.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
