asset_id,provider,signal_name,provider_signal_path
67627,isotrol,Trk_Inclin,GOO.T0033.Trk_Inclin_5M
67627,isotrol,Trk_Inclin_SetPoint,GOO.T0033.Trk_Inclin_SetPoint_5M
67628,isotrol,Trk_Inclin_SetPoint,GOO.T0034.Trk_Inclin_SetPoint_5M
67628,isotrol,Trk_Inclin,GOO.T0034.Trk_Inclin_5M
67629,isotrol,Trk_Inclin,GOO.T0035.Trk_Inclin_5M
67629,isotrol,Trk_Inclin_SetPoint,GOO.T0035.Trk_Inclin_SetPoint_5M
67630,isotrol,Trk_Inclin_SetPoint,GOO.T0036.Trk_Inclin_SetPoint_5M
67630,isotrol,Trk_Inclin,GOO.T0036.Trk_Inclin_5M
67631,isotrol,Trk_Inclin,GOO.T0037.Trk_Inclin_5M
67631,isotrol,Trk_Inclin_SetPoint,GOO.T0037.Trk_Inclin_SetPoint_5M
67632,isotrol,Trk_Inclin,GOO.T0038.Trk_Inclin_5M
67632,isotrol,Trk_Inclin_SetPoint,GOO.T0038.Trk_Inclin_SetPoint_5M
67633,isotrol,Trk_Inclin_SetPoint,GOO.T0039.Trk_Inclin_SetPoint_5M
67633,isotrol,Trk_Inclin,GOO.T0039.Trk_Inclin_5M
67634,isotrol,Trk_Inclin,GOO.T0040.Trk_Inclin_5M
67634,isotrol,Trk_Inclin_SetPoint,GOO.T0040.Trk_Inclin_SetPoint_5M
67635,isotrol,Trk_Inclin_SetPoint,GOO.T0041.Trk_Inclin_SetPoint_5M
67635,isotrol,Trk_Inclin,GOO.T0041.Trk_Inclin_5M
67636,isotrol,Trk_Inclin,GOO.T0042.Trk_Inclin_5M
67636,isotrol,Trk_Inclin_SetPoint,GOO.T0042.Trk_Inclin_SetPoint_5M
67637,isotrol,Trk_Inclin,GOO.T0043.Trk_Inclin_5M
67637,isotrol,Trk_Inclin_SetPoint,GOO.T0043.Trk_Inclin_SetPoint_5M
67638,isotrol,Trk_Inclin,GOO.T0044.Trk_Inclin_5M
67638,isotrol,Trk_Inclin_SetPoint,GOO.T0044.Trk_Inclin_SetPoint_5M
67639,isotrol,Trk_Inclin,GOO.T0045.Trk_Inclin_5M
67639,isotrol,Trk_Inclin_SetPoint,GOO.T0045.Trk_Inclin_SetPoint_5M
67640,isotrol,Trk_Inclin,GOO.T0046.Trk_Inclin_5M
67640,isotrol,Trk_Inclin_SetPoint,GOO.T0046.Trk_Inclin_SetPoint_5M
67641,isotrol,Trk_Inclin,GOO.T0047.Trk_Inclin_5M
67641,isotrol,Trk_Inclin_SetPoint,GOO.T0047.Trk_Inclin_SetPoint_5M
67642,isotrol,Trk_Inclin_SetPoint,GOO.T0048.Trk_Inclin_SetPoint_5M
67642,isotrol,Trk_Inclin,GOO.T0048.Trk_Inclin_5M
67643,isotrol,Trk_Inclin_SetPoint,GOO.T0049.Trk_Inclin_SetPoint_5M
67643,isotrol,Trk_Inclin,GOO.T0049.Trk_Inclin_5M
67644,isotrol,Trk_Inclin_SetPoint,GOO.T0050.Trk_Inclin_SetPoint_5M
67644,isotrol,Trk_Inclin,GOO.T0050.Trk_Inclin_5M
67645,isotrol,Trk_Inclin_SetPoint,GOO.T0051.Trk_Inclin_SetPoint_5M
67645,isotrol,Trk_Inclin,GOO.T0051.Trk_Inclin_5M
67646,isotrol,Trk_Inclin_SetPoint,GOO.T0052.Trk_Inclin_SetPoint_5M
67646,isotrol,Trk_Inclin,GOO.T0052.Trk_Inclin_5M
67647,isotrol,Trk_Inclin,GOO.T0053.Trk_Inclin_5M
67647,isotrol,Trk_Inclin_SetPoint,GOO.T0053.Trk_Inclin_SetPoint_5M
67648,isotrol,Trk_Inclin_SetPoint,GOO.T0054.Trk_Inclin_SetPoint_5M
67648,isotrol,Trk_Inclin,GOO.T0054.Trk_Inclin_5M
67649,isotrol,Trk_Inclin,GOO.T0055.Trk_Inclin_5M
67649,isotrol,Trk_Inclin_SetPoint,GOO.T0055.Trk_Inclin_SetPoint_5M
67650,isotrol,Trk_Inclin,GOO.T0056.Trk_Inclin_5M
67650,isotrol,Trk_Inclin_SetPoint,GOO.T0056.Trk_Inclin_SetPoint_5M
67651,isotrol,Trk_Inclin_SetPoint,GOO.T0057.Trk_Inclin_SetPoint_5M
67651,isotrol,Trk_Inclin,GOO.T0057.Trk_Inclin_5M
67652,isotrol,Trk_Inclin_SetPoint,GOO.T0058.Trk_Inclin_SetPoint_5M
67652,isotrol,Trk_Inclin,GOO.T0058.Trk_Inclin_5M
67653,isotrol,Trk_Inclin_SetPoint,GOO.T0059.Trk_Inclin_SetPoint_5M
67653,isotrol,Trk_Inclin,GOO.T0059.Trk_Inclin_5M
67654,isotrol,Trk_Inclin_SetPoint,GOO.T0060.Trk_Inclin_SetPoint_5M
67654,isotrol,Trk_Inclin,GOO.T0060.Trk_Inclin_5M
67655,isotrol,Trk_Inclin_SetPoint,GOO.T0061.Trk_Inclin_SetPoint_5M
67655,isotrol,Trk_Inclin,GOO.T0061.Trk_Inclin_5M
67656,isotrol,Trk_Inclin,GOO.T0062.Trk_Inclin_5M
67656,isotrol,Trk_Inclin_SetPoint,GOO.T0062.Trk_Inclin_SetPoint_5M
67657,isotrol,Trk_Inclin,GOO.T0063.Trk_Inclin_5M
67657,isotrol,Trk_Inclin_SetPoint,GOO.T0063.Trk_Inclin_SetPoint_5M
67658,isotrol,Trk_Inclin,GOO.T0064.Trk_Inclin_5M
67658,isotrol,Trk_Inclin_SetPoint,GOO.T0064.Trk_Inclin_SetPoint_5M
67659,isotrol,Trk_Inclin,GOO.T0065.Trk_Inclin_5M
67659,isotrol,Trk_Inclin_SetPoint,GOO.T0065.Trk_Inclin_SetPoint_5M
67660,isotrol,Trk_Inclin,GOO.T0066.Trk_Inclin_5M
67660,isotrol,Trk_Inclin_SetPoint,GOO.T0066.Trk_Inclin_SetPoint_5M
67661,isotrol,Trk_Inclin,GOO.T0067.Trk_Inclin_5M
67661,isotrol,Trk_Inclin_SetPoint,GOO.T0067.Trk_Inclin_SetPoint_5M
67662,isotrol,Trk_Inclin,GOO.T0068.Trk_Inclin_5M
67662,isotrol,Trk_Inclin_SetPoint,GOO.T0068.Trk_Inclin_SetPoint_5M
67663,isotrol,Trk_Inclin,GOO.T0069.Trk_Inclin_5M
67663,isotrol,Trk_Inclin_SetPoint,GOO.T0069.Trk_Inclin_SetPoint_5M
67664,isotrol,Trk_Inclin_SetPoint,GOO.T0070.Trk_Inclin_SetPoint_5M
67664,isotrol,Trk_Inclin,GOO.T0070.Trk_Inclin_5M
67665,isotrol,Trk_Inclin_SetPoint,GOO.T0071.Trk_Inclin_SetPoint_5M
67665,isotrol,Trk_Inclin,GOO.T0071.Trk_Inclin_5M
