path,parent_path,plant_id,type,latitude,longitude,manufacturer,model,description,downstream_power
MOR.PS02.I002,MOR.PS01.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS02.I002,MOR.PS02.CEL01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS02.I002,MOR.PS02.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS02.I002,MOR.PS02.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS02.I002,MOR.PS02.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS02.I002,MOR.PS02.I002,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.SUB.INC02_8K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.SUB.FED02_8B2,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.SUB.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.SUB.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.PPC01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.PPC02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.MVC_SUB_PS01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.MVC_PS01_PS02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.MVC_PS02_PS03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.PS03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.PS01.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.PS01.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.PS02.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.PS02.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.PS03.CEL01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.PS03.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.PS03.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.PS03.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I001,MOR.PS03.I001,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.SUB.INC02_8K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.SUB.FED02_8B2,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.SUB.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.SUB.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.PPC01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.PPC02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.MVC_SUB_PS01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.MVC_PS01_PS02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.MVC_PS02_PS03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.PS03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.PS01.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.PS01.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.PS02.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.PS02.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.PS03.CEL01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.PS03.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.PS03.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.PS03.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS03.I002,MOR.PS03.I002,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.SUB.INC02_8K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.SUB.FED02_8B2,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.SUB.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.SUB.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PPC01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PPC02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.MVC_SUB_PS01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.MVC_PS01_PS02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.MVC_PS02_PS03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.MVC_PS03_PS04,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PS04,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PS01.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PS01.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PS02.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PS02.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PS03.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PS03.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PS04.CEL01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PS04.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PS04.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PS04.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I001,MOR.PS04.I001,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.SUB.INC02_8K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.SUB.FED02_8B2,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.SUB.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.SUB.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PPC01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PPC02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.MVC_SUB_PS01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.MVC_PS01_PS02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.MVC_PS02_PS03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.MVC_PS03_PS04,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PS04,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PS01.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PS01.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PS02.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PS02.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PS03.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PS03.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PS04.CEL01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PS04.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PS04.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PS04.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS04.I002,MOR.PS04.I002,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.SUB.INC02_8K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.SUB.FED02_8B2,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.SUB.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.SUB.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PPC01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PPC02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.MVC_SUB_PS01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.MVC_PS01_PS02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.MVC_PS02_PS03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.MVC_PS03_PS04,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.MVC_PS04_PS05,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS05,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS01.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS01.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS02.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS02.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS03.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS03.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS04.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS04.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS05.CEL01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS05.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS05.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS05.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I001,MOR.PS05.I001,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.SUB.INC02_8K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.SUB.FED02_8B2,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.SUB.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.SUB.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PPC01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PPC02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.MVC_SUB_PS01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.MVC_PS01_PS02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.MVC_PS02_PS03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.MVC_PS03_PS04,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.MVC_PS04_PS05,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS05,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS01.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS01.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS02.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS02.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS03.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS03.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS04.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS04.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS05.CEL01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS05.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS05.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS05.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS05.I002,MOR.PS05.I002,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.SUB.INC02_8K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.SUB.FED02_8B2,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.SUB.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.SUB.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PPC01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PPC02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.MVC_SUB_PS01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.MVC_PS01_PS02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.MVC_PS02_PS03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.MVC_PS03_PS04,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.MVC_PS04_PS05,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.MVC_PS05_PS06,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS06,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS01.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS01.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS02.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS02.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS03.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS03.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS04.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS04.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS05.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS05.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS06.CEL01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS06.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS06.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS06.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I001,MOR.PS06.I001,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.SUB.INC02_8K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.SUB.FED02_8B2,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.SUB.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.SUB.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PPC01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PPC02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.MVC_SUB_PS01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.MVC_PS01_PS02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.MVC_PS02_PS03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.MVC_PS03_PS04,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.MVC_PS04_PS05,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.MVC_PS05_PS06,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS06,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS01.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS01.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS02.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS02.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS03.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS03.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS04.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS04.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS05.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS05.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS06.CEL01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS06.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS06.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS06.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS06.I002,MOR.PS06.I002,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.SUB.INC01_5K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.SUB.INC02_8K1,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.SUB.FED02_8B2,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.SUB.TRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.SUB.ATRF01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.PPC01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.PPC02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.MVC_SUB_PS01,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.MVC_PS01_PS02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.MVC_PS02_PS03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.MVC_PS03_PS04,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.MVC_PS04_PS05,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.MVC_PS05_PS06,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.PS07,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.PS01.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.PS01.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.PS02.CEL02,13,Inverter,-29.56228,148.86192,,,,1253.2
MOR.PS07.I001,MOR.PS02.CEL03,13,Inverter,-29.56228,148.86192,,,,1253.2
